일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최저 해면기압(hPa),일 최심신적설(cm),평균 지면온도(°C),지점명
2015-03-28,11.9,7.0,17.0,0.0,5.2,3.1,1.5,57.0,10.1,1017.0,1016.7,0.0,17.2,성산
2015-03-29,12.4,7.1,17.4,0.0,7.1,5.1,1.9,52.0,11.1,1015.3,1016.3,0.0,16.1,성산
2015-03-30,13.4,7.5,17.8,0.0,6.4,4.2,1.8,59.0,13.3,1016.8,1017.7,0.0,17.2,성산
2015-03-31,15.6,13.9,17.1,21.6,10.4,5.1,3.2,77.0,16.6,1012.6,1011.8,0.0,15.3,성산
2015-04-01,14.7,12.8,19.2,1.4,8.1,4.9,2.6,82.0,15.7,1012.1,1011.3,0.0,16.4,성산
2015-04-02,15.5,13.4,17.6,4.0,14.1,8.8,4.4,86.0,16.5,1006.7,1003.4,0.0,15.4,성산
2015-04-03,13.4,9.2,17.3,37.8,14.6,8.5,3.6,73.0,13.6,1004.6,1000.2,0.0,16.1,성산
2015-04-04,13.7,9.5,14.8,21.0,10.1,6.5,3.3,84.0,14.5,1010.1,1010.5,0.0,13.3,성산
2015-04-05,13.8,12.4,16.2,2.1,6.8,3.8,2.0,82.0,14.5,1010.6,1010.4,0.0,15.3,성산
2015-04-06,11.9,9.2,13.1,25.5,9.5,5.4,3.1,84.0,13.1,1014.2,1012.7,0.0,13.0,성산
2015-04-07,10.4,7.9,13.8,0.0,10.5,5.5,3.4,66.0,9.2,1020.0,1019.5,0.0,12.5,성산
2015-04-08,10.1,7.6,14.6,0.3,9.5,5.8,3.0,55.0,9.0,1022.3,1023.5,0.0,11.8,성산
2015-04-09,11.5,7.2,14.6,0.0,9.8,6.0,3.3,55.0,9.0,1021.5,1021.9,0.0,15.0,성산
2015-04-10,12.1,9.1,16.7,0.0,9.7,5.5,3.1,40.0,8.9,1019.5,1020.5,0.0,16.3,성산
2015-04-11,12.5,8.1,16.7,0.0,7.6,5.1,2.7,51.0,10.2,1022.6,1022.8,0.0,18.0,성산
2015-04-12,13.5,10.5,18.0,21.4,10.1,6.4,4.1,61.0,12.8,1019.3,1019.5,0.0,13.8,성산
2015-04-13,11.3,7.4,12.7,15.3,12.7,7.3,3.4,84.0,11.9,1012.9,1012.0,0.0,11.8,성산
2015-04-14,7.9,2.9,12.9,0.8,10.3,6.1,2.3,62.0,8.2,1006.7,1005.7,0.0,10.2,성산
2015-04-15,14.8,7.1,20.8,0.0,10.4,6.4,3.5,35.0,11.0,1009.5,1009.2,0.0,14.2,성산
2015-04-16,15.4,10.7,22.2,0.0,13.3,8.2,5.3,27.0,11.9,1009.7,1008.6,0.0,17.9,성산
2015-04-17,12.7,3.8,17.5,0.0,8.6,5.1,2.5,14.0,6.1,1016.1,1016.1,0.0,16.3,성산
2015-04-18,14.0,8.4,17.3,42.4,8.2,5.4,2.1,52.0,14.4,1012.7,1011.5,0.0,13.7,성산
2015-04-19,16.1,14.2,17.6,75.6,11.7,7.7,3.4,96.0,17.8,1003.8,1002.1,0.0,16.6,성산
2015-04-20,14.2,12.1,18.7,3.5,10.4,6.0,2.5,77.0,14.7,1003.1,1000.9,0.0,15.6,성산
2015-04-21,13.8,9.0,19.7,0.8,7.1,4.5,2.3,41.0,12.0,1014.1,1012.4,0.0,19.1,성산
2015-04-22,15.4,7.4,20.9,0.0,9.5,5.9,2.8,13.0,8.9,1017.4,1017.3,0.0,17.4,성산
2015-04-23,14.7,9.1,19.5,0.0,7.8,5.3,1.9,23.0,8.8,1020.0,1021.3,0.0,18.5,성산
2015-04-24,14.8,7.2,20.5,0.0,6.0,4.3,1.8,35.0,12.1,1018.4,1019.1,0.0,17.5,성산
2015-04-25,17.1,10.6,22.7,0.0,7.4,3.9,1.9,21.0,8.4,1018.2,1018.9,0.0,21.3,성산
2015-04-26,15.1,8.1,21.6,0.0,8.1,5.7,1.7,40.0,11.2,1018.0,1019.0,0.0,20.1,성산
2015-04-27,16.5,8.8,22.0,0.0,7.9,5.3,2.3,37.0,14.5,1015.4,1015.1,0.0,22.2,성산
2015-04-28,17.0,16.0,18.0,13.1,11.0,7.6,3.9,88.0,18.1,1009.5,1009.4,0.0,17.6,성산
2015-04-29,16.6,15.3,18.7,18.5,11.1,6.7,2.9,88.0,18.0,1007.5,1008.1,0.0,17.2,성산
2015-04-30,16.1,14.9,16.8,7.2,9.2,4.9,3.0,90.0,17.1,1009.8,1009.6,0.0,16.9,성산
2015-05-01,17.5,14.1,21.2,0.0,7.2,4.9,2.4,70.0,17.1,1011.9,1012.8,0.0,22.7,성산
2015-05-02,17.9,13.3,21.7,43.3,8.8,5.7,2.6,75.0,18.6,1009.8,1008.3,0.0,18.9,성산
2015-05-03,17.8,16.0,21.4,41.6,10.3,6.5,3.2,87.0,19.2,1003.4,1004.1,0.0,20.0,성산
2015-05-04,16.9,12.4,22.7,0.0,15.1,8.4,4.8,24.0,10.6,1007.8,1007.0,0.0,19.2,성산
2015-05-05,14.7,10.7,21.0,0.0,12.2,6.8,3.3,20.0,7.4,1010.1,1010.9,0.0,18.1,성산
2015-05-06,13.6,7.6,17.0,0.2,6.3,4.1,1.7,40.0,9.6,1009.8,1010.8,0.0,13.9,성산
2015-05-07,15.3,8.3,20.7,0.0,6.5,3.7,1.6,36.0,10.0,1010.8,1011.3,0.0,20.4,성산
2015-05-08,17.1,10.3,21.6,0.0,5.1,3.4,1.5,23.0,10.2,1011.1,1011.6,0.0,19.0,성산
2015-05-09,17.2,12.9,21.5,2.6,7.7,4.7,2.6,51.0,12.6,1010.3,1011.0,0.0,23.2,성산
2015-05-10,16.9,11.7,20.7,0.0,7.3,4.9,2.1,55.0,15.8,1015.1,1014.4,0.0,23.0,성산
2015-05-11,17.9,16.5,19.8,133.5,16.1,11.0,4.1,87.0,19.2,1009.2,1003.9,0.0,18.2,성산
2015-05-12,16.6,13.5,20.4,0.5,13.6,8.2,5.0,40.0,13.0,1004.4,1004.1,0.0,18.9,성산
2015-05-13,20.6,15.5,25.7,0.0,12.6,7.6,5.0,26.0,12.6,1007.9,1007.9,0.0,21.1,성산
2015-05-14,19.6,17.5,23.0,0.0,12.0,7.9,4.7,64.0,19.5,1007.8,1008.8,0.0,21.9,성산
2015-05-15,19.2,15.6,23.8,2.0,8.5,5.3,1.9,74.0,19.8,1007.2,1007.3,0.0,21.7,성산
2015-05-16,18.6,11.7,23.8,0.1,10.6,6.0,2.8,41.0,13.9,1007.7,1007.4,0.0,23.9,성산
2015-05-17,19.1,13.2,24.2,0.0,6.1,3.4,2.1,24.0,12.7,1008.9,1009.2,0.0,22.5,성산
2015-05-18,15.3,14.4,17.7,38.3,7.3,4.6,2.1,86.0,16.5,1003.5,1002.0,0.0,16.6,성산
2015-05-19,16.6,12.5,21.4,0.0,8.4,5.7,1.8,74.0,17.2,1005.1,1005.8,0.0,21.7,성산
2015-05-20,18.4,13.3,23.4,0.0,11.9,6.5,3.2,23.0,10.9,1007.0,1006.5,0.0,20.3,성산
2015-05-21,18.8,13.8,25.1,0.0,13.0,7.0,3.1,27.0,11.3,1012.8,1011.1,0.0,22.9,성산
2015-05-22,18.3,12.2,23.9,0.0,7.7,5.5,1.9,31.0,13.1,1012.7,1013.1,0.0,21.9,성산
2015-05-23,18.1,14.9,22.2,0.0,4.5,2.6,1.1,48.0,14.9,1009.2,1009.6,0.0,24.3,성산
2015-05-24,18.5,14.0,22.8,0.0,5.2,3.7,1.6,37.0,16.5,1006.6,1007.5,0.0,25.1,성산
2015-05-25,19.1,12.0,24.1,0.0,6.3,4.5,1.6,31.0,13.3,1007.2,1008.0,0.0,24.7,성산
2015-05-26,19.1,12.1,24.9,0.0,5.1,3.4,1.6,37.0,15.2,1009.3,1010.3,0.0,25.5,성산
2015-05-27,19.0,12.7,24.0,0.0,5.5,3.5,1.4,41.0,14.3,1008.3,1008.9,0.0,20.9,성산
2015-05-28,20.1,15.3,24.7,1.5,6.9,4.2,1.9,45.0,16.9,1006.7,1007.6,0.0,23.8,성산
2015-05-29,20.6,17.8,24.2,0.0,6.5,3.8,2.0,62.0,19.7,1005.6,1006.2,0.0,28.1,성산
2015-05-30,18.4,17.4,19.9,17.3,10.2,5.8,2.9,83.0,19.3,1002.3,1002.5,0.0,19.5,성산
2015-05-31,19.8,16.0,24.5,0.0,8.3,4.3,2.5,56.0,17.3,1006.0,1005.5,0.0,24.6,성산
2015-06-01,19.4,14.2,23.4,0.0,5.3,3.8,1.7,56.0,18.4,1008.4,1008.9,0.0,25.6,성산
2015-06-02,19.8,17.7,21.3,38.4,7.5,4.7,1.7,80.0,21.3,1005.7,1004.6,0.0,21.4,성산
2015-06-03,21.3,18.7,25.8,0.7,12.8,7.0,3.8,38.0,15.3,1004.6,1004.8,0.0,23.2,성산
2015-06-04,20.7,16.2,25.7,0.0,9.1,5.3,1.9,32.0,15.4,1008.4,1009.0,0.0,25.4,성산
2015-06-05,15.8,12.7,19.2,8.3,8.0,4.5,2.1,74.0,15.7,1004.6,1004.9,0.0,19.3,성산
2015-06-06,17.7,11.1,22.9,0.0,6.4,3.6,1.7,63.0,16.5,1011.5,1009.4,0.0,22.9,성산
2015-06-07,19.5,14.4,22.1,0.0,6.4,4.0,1.4,76.0,20.1,1011.4,1011.4,0.0,22.0,성산
2015-06-08,19.5,18.2,20.6,9.7,6.5,4.1,1.8,89.0,21.6,1004.7,1004.0,0.0,20.7,성산
2015-06-09,20.7,17.7,25.9,0.0,7.2,4.8,1.7,62.0,20.7,1005.0,1005.0,0.0,26.6,성산
2015-06-10,20.6,16.6,23.8,0.1,4.5,3.1,1.7,78.0,21.8,1005.6,1005.4,0.0,22.9,성산
2015-06-11,21.3,19.8,24.3,1.7,6.7,4.4,1.9,88.0,24.3,1001.0,1002.0,0.0,22.8,성산
2015-06-12,22.9,19.1,28.5,0.0,8.3,6.0,2.2,48.0,22.6,1003.5,1003.7,0.0,27.9,성산
2015-06-13,21.8,19.7,28.3,0.0,9.7,6.3,3.6,66.0,22.1,1005.7,1006.1,0.0,22.7,성산
2015-06-14,21.3,19.6,26.6,0.0,9.4,6.4,2.9,67.0,23.8,1005.7,1006.5,0.0,25.0,성산
2015-06-15,21.5,19.6,25.0,0.0,8.5,5.7,2.5,73.0,22.5,1005.8,1006.8,0.0,25.7,성산
2015-06-16,20.3,17.9,24.4,2.7,7.2,4.9,1.5,75.0,21.1,1003.9,1004.3,0.0,24.0,성산
2015-06-17,19.0,18.0,20.3,22.1,7.6,5.0,1.8,87.0,20.6,1002.1,1002.5,0.0,19.9,성산
2015-06-18,20.7,19.1,23.3,0.0,10.0,6.0,4.2,76.0,20.7,1002.4,1002.3,0.0,22.5,성산
2015-06-19,21.8,19.3,26.0,0.0,7.1,4.6,2.2,60.0,20.4,1006.6,1006.5,0.0,27.1,성산
2015-06-20,20.6,16.9,24.8,0.5,6.1,4.3,1.2,71.0,21.4,1007.7,1008.9,0.0,22.9,성산
2015-06-21,20.8,17.8,24.8,0.0,4.9,3.5,1.3,68.0,20.5,1008.2,1009.0,0.0,25.2,성산
2015-06-22,19.6,17.9,21.3,2.3,3.3,2.0,0.8,87.0,21.2,1008.6,1009.8,0.0,20.3,성산
2015-06-23,21.6,19.9,23.5,0.3,5.3,3.6,1.4,81.0,23.2,1008.2,1009.1,0.0,24.7,성산
2015-06-24,20.9,20.2,21.9,48.4,7.8,4.8,2.4,93.0,23.8,1006.3,1006.4,0.0,21.7,성산
2015-06-25,21.4,20.3,22.1,19.6,6.3,3.7,2.1,97.0,24.9,1000.0,997.6,0.0,21.9,성산
2015-06-26,23.5,20.5,26.3,3.0,16.6,10.4,5.0,67.0,23.4,995.5,994.5,0.0,26.0,성산
2015-06-27,20.2,19.2,21.8,7.4,9.2,5.4,2.0,77.0,21.6,1003.9,1001.8,0.0,21.7,성산
2015-06-28,20.4,18.3,23.5,0.0,9.1,5.8,3.3,71.0,20.3,1007.7,1008.0,0.0,26.2,성산
2015-06-29,20.9,18.0,24.1,0.0,7.6,4.8,2.1,72.0,21.3,1005.4,1005.0,0.0,23.8,성산
2015-06-30,21.7,20.3,23.8,56.0,8.3,5.2,1.8,89.0,25.1,995.8,993.1,0.0,22.2,성산
2015-07-01,22.3,18.8,25.5,0.0,13.1,7.8,3.0,63.0,21.8,996.7,993.6,0.0,22.8,성산
2015-07-02,20.2,15.4,24.1,0.0,5.0,3.6,1.5,56.0,19.5,1001.1,1001.6,0.0,22.2,성산
2015-07-03,21.2,16.6,25.6,0.0,4.8,3.1,1.3,76.0,21.3,1004.0,1004.2,0.0,23.1,성산
2015-07-04,21.4,18.0,25.0,0.0,7.4,4.6,2.0,55.0,19.4,1007.4,1007.2,0.0,22.4,성산
2015-07-05,20.3,18.0,23.1,0.0,7.0,4.5,1.8,78.0,21.1,1009.2,1010.0,0.0,21.5,성산
2015-07-06,20.5,18.7,23.0,4.5,7.0,4.3,2.7,78.0,21.7,1008.8,1009.6,0.0,21.6,성산
2015-07-07,21.1,19.3,22.8,169.7,12.1,7.6,3.6,93.0,24.3,1005.0,1005.0,0.0,20.9,성산
2015-07-08,23.0,22.0,25.0,46.8,13.8,9.1,2.6,95.0,27.5,1006.5,1005.4,0.0,23.8,성산
2015-07-09,22.7,21.9,23.7,3.4,9.7,5.4,2.5,93.0,26.4,1010.5,1010.6,0.0,23.9,성산
2015-07-10,22.5,21.6,23.5,0.0,9.0,5.3,3.8,90.0,25.3,1009.8,1010.4,0.0,23.4,성산
2015-07-11,23.0,22.4,24.1,44.7,15.4,10.8,5.7,95.0,27.0,1003.9,1001.7,0.0,23.2,성산
2015-07-12,23.5,22.1,24.7,46.4,17.9,12.7,9.1,93.0,27.6,993.1,992.4,0.0,23.6,성산
2015-07-13,24.4,22.0,28.2,0.0,14.8,8.8,4.9,70.0,25.9,999.2,996.4,0.0,25.6,성산
2015-07-14,24.2,21.7,27.5,0.0,6.8,4.2,2.3,75.0,26.3,1002.9,1003.8,0.0,26.5,성산
2015-07-15,24.3,21.6,27.1,0.0,7.5,4.5,2.0,72.0,25.9,1003.2,1004.0,0.0,28.4,성산
2015-07-16,23.3,20.9,26.3,0.0,11.8,6.8,4.1,64.0,22.0,1002.1,1002.4,0.0,27.8,성산
2015-07-17,22.8,18.7,26.7,0.0,6.2,4.1,2.2,56.0,21.7,1003.8,1003.4,0.0,28.2,성산
2015-07-18,23.0,21.2,25.7,0.0,7.0,4.7,3.2,63.0,21.6,1007.1,1007.9,0.0,29.1,성산
2015-07-19,23.3,21.1,24.4,2.9,6.7,4.1,2.5,83.0,26.7,1007.1,1008.4,0.0,25.5,성산
2015-07-20,23.3,22.6,24.5,1.7,7.7,4.1,2.6,91.0,27.2,1005.6,1006.6,0.0,24.6,성산
2015-07-21,25.2,23.2,28.1,0.0,7.3,5.2,1.8,80.0,29.2,1004.7,1005.6,0.0,30.0,성산
2015-07-22,24.8,24.0,25.7,38.3,10.9,6.5,3.6,93.0,30.2,1004.8,1005.3,0.0,25.2,성산
2015-07-23,25.1,24.2,25.9,0.0,12.2,6.9,4.2,94.0,30.5,1006.8,1007.9,0.0,25.7,성산
2015-07-24,25.1,23.9,28.3,0.0,12.6,7.8,5.2,83.0,29.8,1005.6,1006.8,0.0,26.2,성산
2015-07-25,26.0,24.1,28.6,0.0,9.9,6.4,3.8,81.0,30.0,1006.3,1007.5,0.0,26.5,성산
2015-07-26,26.5,22.6,30.0,0.0,9.6,5.8,2.3,62.0,27.9,1005.8,1006.8,0.0,28.9,성산
2015-07-27,27.3,23.5,32.7,0.0,8.2,5.6,2.5,64.0,30.4,1006.9,1008.0,0.0,30.3,성산
2015-07-28,26.9,25.1,31.2,23.1,7.2,4.3,2.4,73.0,32.3,1007.2,1008.3,0.0,27.7,성산
2015-07-29,28.0,25.4,32.9,0.0,9.8,6.2,4.0,72.0,32.9,1006.7,1007.8,0.0,29.5,성산
2015-07-30,27.4,24.4,31.7,0.0,8.7,6.1,3.7,70.0,31.3,1007.8,1008.9,0.0,29.6,성산
2015-07-31,27.5,23.7,31.9,0.0,8.7,6.1,3.5,67.0,30.5,1008.2,1009.2,0.0,30.8,성산
2015-08-01,26.8,22.0,31.1,0.0,8.7,6.2,3.0,70.0,29.6,1009.1,1010.2,0.0,31.4,성산
2015-08-02,27.0,22.5,31.4,0.0,9.6,6.3,3.5,72.0,30.1,1009.7,1010.7,0.0,31.0,성산
2015-08-03,27.9,25.0,31.8,0.0,11.4,7.8,4.6,60.0,30.0,1008.7,1009.2,0.0,32.0,성산
2015-08-04,28.0,25.6,31.8,0.0,9.9,7.0,4.3,70.0,31.9,1006.9,1007.9,0.0,33.3,성산
2015-08-05,28.0,25.4,31.1,0.0,5.6,3.6,2.5,64.0,30.2,1007.2,1008.1,0.0,34.3,성산
2015-08-06,27.4,23.1,31.4,0.0,5.2,3.5,1.4,72.0,30.7,1009.5,1009.8,0.0,35.0,성산
2015-08-07,28.3,25.4,31.3,0.0,6.2,4.2,1.6,75.0,33.5,1011.8,1012.3,0.0,30.9,성산
2015-08-08,27.8,24.9,31.0,0.0,6.1,4.0,1.9,77.0,32.6,1011.1,1011.2,0.0,33.2,성산
2015-08-09,27.3,23.7,31.1,0.0,5.8,4.0,1.9,67.0,29.7,1008.6,1009.3,0.0,35.3,성산
2015-08-10,27.8,22.7,31.9,0.0,6.1,4.2,2.0,52.0,25.5,1007.2,1008.2,0.0,28.8,성산
2015-08-11,26.6,23.3,30.6,74.1,14.2,8.6,2.9,61.0,28.9,1003.8,1001.5,0.0,27.5,성산
2015-08-12,25.2,23.7,27.7,8.0,11.7,5.9,2.6,76.0,28.3,1000.0,1000.2,0.0,26.1,성산
2015-08-13,26.4,23.6,30.5,0.0,8.4,5.2,2.5,51.0,25.7,1003.7,1004.7,0.0,25.9,성산
2015-08-14,25.7,21.3,30.7,0.0,7.1,4.9,1.9,51.0,24.6,1004.5,1005.5,0.0,26.4,성산
2015-08-15,26.0,20.6,29.8,0.0,5.1,3.3,1.8,53.0,25.2,1005.8,1006.7,0.0,29.0,성산
2015-08-16,25.7,23.6,29.3,12.0,8.6,5.2,2.4,70.0,28.9,1003.4,1004.1,0.0,26.7,성산
2015-08-17,24.9,22.8,27.6,38.6,9.8,6.0,2.8,67.0,25.5,1005.3,1005.0,0.0,27.2,성산
2015-08-18,26.2,23.6,29.0,0.1,9.0,5.5,3.6,74.0,27.9,1009.1,1009.3,0.0,26.7,성산
2015-08-19,26.7,25.5,27.9,0.8,9.1,5.6,3.2,78.0,30.1,1009.5,1010.6,0.0,28.0,성산
2015-08-20,26.4,24.7,29.8,14.9,8.6,5.8,1.7,77.0,31.7,1006.3,1005.5,0.0,26.5,성산
2015-08-21,26.0,23.6,28.1,25.9,12.0,7.1,4.2,67.0,28.1,1001.7,1002.6,0.0,26.1,성산
2015-08-22,24.6,22.2,26.7,0.0,5.5,3.6,1.7,70.0,24.9,1003.9,1005.3,0.0,24.2,성산
2015-08-23,24.9,21.7,28.2,0.0,7.3,4.1,2.1,64.0,25.7,1004.3,1005.7,0.0,24.7,성산
2015-08-24,24.4,22.4,26.7,35.2,16.7,8.9,4.9,80.0,27.8,1000.5,998.2,0.0,24.5,성산
2015-08-25,23.2,21.1,26.7,13.9,14.3,8.9,3.9,71.0,24.1,996.1,994.7,0.0,23.5,성산
2015-08-26,24.0,21.8,27.0,0.0,12.5,7.0,3.9,58.0,21.3,1003.8,1002.1,0.0,24.3,성산
2015-08-27,23.4,19.0,28.8,1.8,8.1,5.3,2.1,58.0,22.8,1007.0,1008.0,0.0,23.3,성산
2015-08-28,24.0,21.2,28.0,6.1,6.7,3.9,1.8,65.0,25.2,1007.1,1008.1,0.0,25.0,성산
2015-08-29,23.2,20.7,27.2,0.0,4.6,2.8,1.4,63.0,24.6,1006.8,1007.3,0.0,24.7,성산
2015-08-30,23.8,20.5,27.5,0.0,4.7,3.0,1.4,67.0,24.2,1008.5,1009.3,0.0,25.1,성산
2015-08-31,24.6,21.8,27.5,0.8,9.7,5.4,3.1,75.0,26.3,1007.4,1008.1,0.0,24.9,성산
2015-09-01,23.6,21.6,27.6,7.9,9.6,5.8,2.7,71.0,25.2,1007.5,1007.7,0.0,26.5,성산
2015-09-02,24.5,21.1,28.5,0.0,8.5,6.3,2.8,65.0,25.3,1009.9,1010.7,0.0,25.2,성산
2015-09-03,24.5,20.2,28.9,13.9,8.1,5.0,1.7,62.0,23.9,1009.6,1010.7,0.0,24.8,성산
2015-09-04,24.0,19.3,29.5,0.0,7.3,5.1,2.1,46.0,21.9,1010.7,1011.6,0.0,25.3,성산
2015-09-05,22.8,20.4,25.1,34.0,13.0,9.1,3.2,74.0,24.6,1005.2,1000.9,0.0,22.6,성산
2015-09-06,23.6,20.9,26.2,12.9,13.8,8.9,4.6,67.0,22.8,1001.9,1000.6,0.0,25.0,성산
2015-09-07,23.2,21.4,25.4,0.0,10.3,5.8,4.3,64.0,20.0,1008.4,1007.5,0.0,23.2,성산
2015-09-08,22.6,20.5,24.5,0.0,10.5,6.9,4.7,60.0,18.1,1011.5,1012.4,0.0,22.8,성산
2015-09-09,21.9,19.0,25.2,0.0,9.4,6.1,3.8,48.0,16.2,1012.0,1013.2,0.0,24.0,성산
2015-09-10,21.8,17.2,26.3,0.0,6.7,4.4,2.2,62.0,19.3,1011.5,1012.1,0.0,24.2,성산
2015-09-11,22.9,16.8,27.7,0.0,7.8,5.2,2.1,49.0,19.7,1009.2,1009.7,0.0,25.4,성산
2015-09-12,21.0,18.5,24.3,4.4,8.0,4.7,1.9,55.0,19.5,1009.0,1009.2,0.0,21.5,성산
2015-09-13,20.6,16.9,24.7,0.0,8.7,5.4,2.9,48.0,16.1,1014.9,1013.6,0.0,21.3,성산
2015-09-14,22.4,18.3,26.1,0.0,9.1,5.3,3.3,52.0,17.5,1017.7,1018.8,0.0,23.5,성산
2015-09-15,23.2,21.6,25.2,0.0,9.8,5.6,4.2,58.0,20.0,1015.9,1016.1,0.0,23.4,성산
2015-09-16,20.9,19.4,22.8,41.1,10.1,6.3,4.6,70.0,21.6,1012.4,1013.0,0.0,20.7,성산
2015-09-17,21.8,18.7,24.9,0.6,9.2,5.2,3.0,63.0,19.8,1012.6,1013.5,0.0,23.3,성산
2015-09-18,21.7,18.8,24.4,0.0,8.8,5.4,2.8,64.0,19.3,1013.9,1015.0,0.0,23.4,성산
2015-09-19,21.3,17.9,25.7,0.0,6.5,3.9,2.2,51.0,18.1,1011.7,1012.1,0.0,21.8,성산
2015-09-20,21.6,17.7,26.0,0.0,6.6,4.0,1.9,60.0,20.4,1010.3,1011.0,0.0,22.8,성산
2015-09-21,21.9,19.3,26.0,0.0,7.8,4.7,2.1,66.0,20.7,1011.6,1012.2,0.0,25.4,성산
2015-09-22,23.4,19.1,26.8,0.0,8.5,5.7,3.2,67.0,22.9,1012.7,1013.7,0.0,25.3,성산
2015-09-23,22.3,20.3,24.2,78.5,15.3,9.6,5.3,80.0,24.3,1005.5,1002.6,0.0,22.4,성산
2015-09-24,22.2,20.5,24.0,1.5,12.1,7.0,4.2,76.0,22.5,1002.9,1002.8,0.0,21.7,성산
2015-09-25,22.4,20.6,25.0,0.0,8.8,5.3,2.4,68.0,21.4,1004.7,1004.9,0.0,23.0,성산
2015-09-26,22.8,19.9,26.7,0.0,8.3,5.0,2.5,55.0,21.0,1008.1,1008.5,0.0,23.7,성산
2015-09-27,22.5,20.4,25.5,0.0,9.4,5.8,3.2,69.0,21.8,1011.3,1011.0,0.0,24.5,성산
2015-09-28,23.4,19.9,26.2,0.0,9.1,5.8,3.5,65.0,21.9,1015.0,1014.6,0.0,25.3,성산
2015-09-29,23.8,22.6,26.6,0.0,10.3,5.8,4.1,66.0,22.4,1019.0,1018.3,0.0,25.7,성산
2015-09-30,21.0,17.5,22.9,84.9,12.0,6.6,4.3,75.0,21.9,1017.9,1013.2,0.0,21.0,성산
2015-10-01,23.1,18.3,25.9,44.9,15.8,9.4,6.4,65.0,25.4,1004.5,1001.0,0.0,22.9,성산
2015-10-02,17.9,14.2,21.6,0.0,14.0,6.0,3.2,38.0,11.9,1014.2,1011.3,0.0,17.9,성산
2015-10-03,19.2,13.0,24.1,0.0,7.2,4.1,2.0,55.0,16.3,1018.6,1018.0,0.0,20.3,성산
2015-10-04,20.2,15.6,24.0,0.0,10.2,6.8,2.4,38.0,16.4,1022.0,1022.4,0.0,19.5,성산
2015-10-05,19.7,16.2,24.0,0.0,6.7,4.2,1.9,59.0,17.1,1020.6,1021.1,0.0,22.2,성산
2015-10-06,19.2,15.3,23.6,0.0,7.3,4.4,2.3,54.0,16.4,1017.9,1018.4,0.0,22.1,성산
2015-10-07,20.5,16.1,23.9,0.0,7.2,4.6,2.6,62.0,17.5,1014.5,1014.6,0.0,23.2,성산
2015-10-08,19.9,17.6,22.7,0.1,8.0,4.9,3.0,54.0,17.1,1010.6,1011.0,0.0,22.1,성산
2015-10-09,18.3,14.1,22.3,0.0,12.1,7.1,3.7,43.0,13.7,1010.2,1010.9,0.0,21.0,성산
2015-10-10,18.2,12.3,22.9,0.0,9.9,5.9,3.0,42.0,12.7,1010.2,1010.2,0.0,18.4,성산
2015-10-11,16.9,13.2,20.3,0.5,11.9,6.4,3.5,40.0,10.6,1014.1,1012.5,0.0,18.6,성산
2015-10-12,16.3,13.0,19.9,1.2,12.5,6.9,3.0,44.0,12.1,1017.3,1017.1,0.0,18.9,성산
2015-10-13,16.6,11.7,22.0,0.0,10.5,4.4,2.5,35.0,12.2,1019.3,1020.6,0.0,20.2,성산
2015-10-14,18.6,13.8,25.0,0.0,7.4,4.1,2.3,29.0,12.9,1018.3,1019.0,0.0,21.2,성산
2015-10-15,18.6,14.9,24.3,0.0,6.4,3.9,2.0,51.0,16.6,1017.3,1018.1,0.0,22.9,성산
2015-10-16,18.4,14.8,23.5,0.0,7.3,3.8,2.3,37.0,15.0,1016.8,1017.3,0.0,22.1,성산
2015-10-17,18.5,14.9,22.8,0.0,8.7,5.2,2.6,55.0,15.8,1017.7,1018.9,0.0,23.0,성산
2015-10-18,18.7,14.1,25.1,0.0,6.3,3.7,2.1,38.0,14.8,1016.9,1018.0,0.0,23.0,성산
2015-10-19,18.7,14.1,23.5,0.0,7.9,5.0,2.5,61.0,16.3,1014.5,1015.1,0.0,23.2,성산
2015-10-20,19.3,15.6,23.8,0.0,6.8,4.5,2.2,55.0,17.7,1013.8,1014.7,0.0,20.7,성산
2015-10-21,20.2,17.6,23.0,0.0,8.0,5.1,2.9,74.0,19.8,1015.5,1016.0,0.0,23.1,성산
2015-10-22,20.2,17.1,23.0,0.0,11.0,5.8,3.6,69.0,18.3,1017.5,1017.9,0.0,21.9,성산
2015-10-23,19.2,15.0,23.0,0.0,7.3,4.4,2.6,64.0,17.5,1016.9,1017.6,0.0,23.6,성산
2015-10-24,18.8,13.3,24.2,0.0,7.6,4.4,2.5,49.0,16.2,1016.4,1017.2,0.0,21.9,성산
2015-10-25,18.8,15.6,21.8,0.0,10.4,6.6,4.2,48.0,14.0,1020.2,1019.5,0.0,22.1,성산
2015-10-26,18.7,15.9,22.0,0.0,8.3,5.4,3.2,55.0,14.4,1017.1,1015.7,0.0,23.0,성산
2015-10-27,17.2,13.9,21.2,8.0,12.8,7.6,3.6,57.0,15.2,1011.3,1009.5,0.0,18.1,성산
2015-10-28,14.8,10.3,18.7,0.0,9.4,5.7,2.1,42.0,10.2,1018.5,1018.0,0.0,15.8,성산
2015-10-29,15.7,9.8,19.9,0.0,6.7,4.0,1.7,50.0,12.1,1020.3,1021.0,0.0,15.4,성산
